t,R1,R2
11571.435513,6526.38834,3107.25261
11576.182281,6526.14641,3106.25645
11582.920235,NaN,NaN
11588.174952,NaN,NaN
11593.932843,6518.00576,3104.31623
11598.83381,NaN,NaN
11604.17633,NaN,NaN
11609.615411,NaN,NaN
11615.047493,NaN,NaN
11620.323473,NaN,NaN
11625.635236,6507.36941,3099.59372
11630.53667,NaN,NaN
11635.881506,NaN,NaN
11641.233663,NaN,NaN
11646.458356,NaN,NaN
11651.761184,NaN,NaN
11657.075804,NaN,NaN
11662.398025,NaN,NaN
11667.705638,NaN,NaN
11672.915879,NaN,NaN
11678.211782,NaN,NaN
11684.224884,NaN,NaN
11690.119229,NaN,NaN
11695.450313,NaN,NaN
11700.672367,NaN,NaN
11705.982167,NaN,NaN
11711.219179,NaN,NaN
11716.525918,NaN,NaN
11721.835024,NaN,NaN
11727.129226,NaN,NaN
11732.396025,NaN,NaN
11737.642713,NaN,NaN
11742.955111,6492.81732,3091.44188
11749.726985,6489.02234,3089.69467
11754.63791,NaN,NaN
11760.028698,NaN,NaN
11765.287466,6484.19084,3087.68975
11770.306469,NaN,NaN
11775.627691,NaN,NaN
11780.989072,NaN,NaN
11786.373677,NaN,NaN
11791.608629,NaN,NaN
11796.930399,NaN,NaN
11802.20378,NaN,NaN
11808.379497,6486.80089,3086.11443
11815.802657,NaN,NaN
11821.053909,NaN,NaN
11826.423328,NaN,NaN
11831.649572,NaN,NaN
11836.969543,NaN,NaN
11842.216697,NaN,NaN
11848.121701,6479.46702,3084.23067
11854.899427,NaN,NaN
11860.28643,NaN,NaN
11866.491269,NaN,NaN
11872.412282,NaN,NaN
11877.727535,NaN,NaN
11883.000742,NaN,NaN
11888.321808,NaN,NaN
11893.698506,NaN,NaN
11899.074496,6457.28319,3073.9602
11904.04943,NaN,NaN
11909.380777,NaN,NaN
11914.761077,NaN,NaN
11920.019378,NaN,NaN
11925.352607,NaN,NaN
11930.687631,NaN,NaN
11936.059466,NaN,NaN
11941.412911,NaN,NaN
11946.670515,NaN,NaN
11951.997323,NaN,NaN
11957.256355,NaN,NaN
11962.583337,NaN,NaN
11967.9238,NaN,NaN
11973.286132,NaN,NaN
11978.670511,NaN,NaN
11984.199838,NaN,NaN
11989.576076,NaN,NaN
11994.83427,NaN,NaN
12000.181003,NaN,NaN
12005.522957,NaN,NaN
12010.875682,6445.39786,3068.45708
12016.431429,NaN,NaN
12021.815726,NaN,NaN
12028.017493,NaN,NaN
12033.341705,NaN,NaN
12038.714819,NaN,NaN
12044.044289,NaN,NaN
12049.415472,NaN,NaN
12054.74654,NaN,NaN
12060.170924,NaN,NaN
12065.565386,NaN,NaN
12070.925652,NaN,NaN
12076.331555,NaN,NaN
12081.67459,NaN,NaN
12087.053363,6417.47273,3055.44169
12092.050552,NaN,NaN
12097.586989,NaN,NaN
12103.863679,6413.41522,3050.48937
12106.841885,NaN,NaN
12113.142151,6407.24851,3048.09698
12118.643018,NaN,NaN
12124.163016,NaN,NaN
12129.495295,NaN,NaN
12134.880175,NaN,NaN
12140.256882,NaN,NaN
12145.610122,NaN,NaN
12151.029529,NaN,NaN
12156.464948,NaN,NaN
12162.728762,NaN,NaN
12168.051222,NaN,NaN
12174.104964,NaN,NaN
12179.440334,NaN,NaN
12185.667458,NaN,NaN
12191.015716,NaN,NaN
12196.383882,NaN,NaN
12201.829422,NaN,NaN
12207.305103,NaN,NaN
12212.735537,NaN,NaN
12218.704793,NaN,NaN
12224.178828,NaN,NaN
12229.533608,NaN,NaN
12234.92522,NaN,NaN
12240.274668,NaN,NaN
12245.708103,NaN,NaN
12251.060676,NaN,NaN
12257.033801,NaN,NaN
12262.376776,NaN,NaN
12267.74282,NaN,NaN
12273.176362,NaN,NaN
12278.637024,NaN,NaN
12284.108151,NaN,NaN
12289.576293,NaN,NaN
12295.002416,NaN,NaN
12300.437794,NaN,NaN
12305.897247,NaN,NaN
12311.274846,NaN,NaN
12316.749685,NaN,NaN
12322.148137,NaN,NaN
12327.581449,NaN,NaN
12333.007706,NaN,NaN
12338.489768,NaN,NaN
12343.982186,NaN,NaN
12349.484334,NaN,NaN
12354.934219,NaN,NaN
12360.454362,NaN,NaN
12365.891954,NaN,NaN
12371.393497,6359.65127,3026.22337
12376.499613,NaN,NaN
12382.091781,6356.21576,3024.3364
12385.077188,6354.51859,3022.96836
12390.122399,6353.06566,3021.74743
12396.893499,NaN,NaN
12402.867474,NaN,NaN
12408.252048,NaN,NaN
12413.644473,NaN,NaN
12419.112641,NaN,NaN
12424.509717,NaN,NaN
12430.01578,NaN,NaN
12435.504024,NaN,NaN
12440.928923,NaN,NaN
12446.39134,NaN,NaN
12451.891626,NaN,NaN
12457.398878,6348.49619,3018.26326
12464.427201,NaN,NaN
12470.571179,NaN,NaN
12476.110935,NaN,NaN
12481.628183,NaN,NaN
12487.121745,NaN,NaN
12492.587039,NaN,NaN
12498.078568,NaN,NaN
12504.195013,NaN,NaN
12510.134608,NaN,NaN
12515.755615,NaN,NaN
12521.342409,NaN,NaN
12526.886174,NaN,NaN
12532.320463,NaN,NaN
12537.841084,NaN,NaN
12543.228165,NaN,NaN
12548.765351,NaN,NaN
12554.193345,NaN,NaN
12559.675398,NaN,NaN
12565.102652,NaN,NaN
12570.651229,NaN,NaN
12576.095251,NaN,NaN
12581.590655,NaN,NaN
12587.162975,NaN,NaN
12592.811074,NaN,NaN
12598.305941,NaN,NaN
12603.765374,NaN,NaN
12609.186223,NaN,NaN
12614.697616,6330.11045,3009.93926
12621.702111,NaN,NaN
12627.353006,NaN,NaN
12632.866637,NaN,NaN
12638.423887,NaN,NaN
12643.860062,NaN,NaN
12649.359729,NaN,NaN
12654.79839,NaN,NaN
12663.153403,6311.03225,3000.9308
12668.280167,NaN,NaN
12673.776193,6311.74664,3000.71439
12678.805325,6313.81385,3000.00507
12684.152107,NaN,NaN
12690.604293,NaN,NaN
12696.064802,NaN,NaN
12701.493385,6307.31651,2998.05673
12708.50788,NaN,NaN
12713.995415,NaN,NaN
12719.522834,6299.35101,2995.0009
12724.706099,NaN,NaN
12730.477712,NaN,NaN
12736.102272,6297.13177,2993.85668
12738.972431,6296.22194,2993.03187
12744.950176,6296.08865,2992.14366
12752.386002,NaN,NaN
12757.945377,NaN,NaN
12763.419823,NaN,NaN
12769.738594,NaN,NaN
12775.268032,NaN,NaN
12780.721336,NaN,NaN
12786.264202,NaN,NaN
12791.758309,NaN,NaN
12797.291576,NaN,NaN
12802.748921,NaN,NaN
12808.340695,NaN,NaN
12813.796035,NaN,NaN
12819.367443,NaN,NaN
12824.886995,NaN,NaN
12830.468827,NaN,NaN
12836.011889,NaN,NaN
12841.608241,NaN,NaN
12847.147605,NaN,NaN
12856.073619,6275.99774,2980.20643
12861.286622,NaN,NaN
12866.849773,NaN,NaN
12872.381296,NaN,NaN
12877.873532,NaN,NaN
12883.476409,NaN,NaN
12888.989295,NaN,NaN
12894.568801,NaN,NaN
12900.128894,NaN,NaN
12905.763314,NaN,NaN
12911.338662,NaN,NaN
12916.994736,NaN,NaN
12922.609187,NaN,NaN
12928.769531,NaN,NaN
12934.21805,6250.70391,2971.30506
12939.401579,NaN,NaN
12945.107034,NaN,NaN
12950.854535,NaN,NaN
12956.475884,NaN,NaN
12962.175599,NaN,NaN
12967.983339,6242.9515,2966.08329
12975.061829,NaN,NaN
12980.674771,NaN,NaN
12986.801002,NaN,NaN
12992.352226,NaN,NaN
12997.928202,6243.71771,2965.57967
13004.886298,NaN,NaN
13010.389155,NaN,NaN
13015.971577,NaN,NaN
13021.52286,NaN,NaN
13027.173114,NaN,NaN
13032.786098,NaN,NaN
13038.446076,NaN,NaN
13044.160805,NaN,NaN
13049.880541,NaN,NaN
13055.641653,6232.13822,2961.74874
13060.985515,6232.05931,2960.60771
13063.893962,6230.60603,2960.00963
13071.017963,NaN,NaN
13076.618943,6225.17895,2957.95202
13081.854873,NaN,NaN
13087.63489,NaN,NaN
13093.426913,NaN,NaN
13099.264633,NaN,NaN
13104.95162,NaN,NaN
13110.696181,NaN,NaN
13116.441662,NaN,NaN
13122.210161,NaN,NaN
13127.955886,NaN,NaN
13133.677865,NaN,NaN
13139.432745,NaN,NaN
13145.236773,NaN,NaN
13151.02778,NaN,NaN
13156.729941,NaN,NaN
13165.083241,NaN,NaN
13170.744243,NaN,NaN
13176.380865,NaN,NaN
13181.983133,NaN,NaN
13187.7585,NaN,NaN
13193.692145,NaN,NaN
13199.56605,NaN,NaN
13205.507149,NaN,NaN
13211.840356,NaN,NaN
13217.531326,NaN,NaN
13223.155547,NaN,NaN
13228.960035,NaN,NaN
13234.726251,NaN,NaN
13240.559181,NaN,NaN
13246.859418,NaN,NaN
13252.491705,NaN,NaN
13258.17394,NaN,NaN
13263.850772,NaN,NaN
13269.568832,NaN,NaN
13275.317486,NaN,NaN
13281.851858,NaN,NaN
13287.325129,NaN,NaN
13292.900202,NaN,NaN
13298.498084,NaN,NaN
13304.115273,NaN,NaN
13309.832623,NaN,NaN
13315.684851,NaN,NaN
13321.814258,NaN,NaN
13327.812608,NaN,NaN
13333.685899,NaN,NaN
13339.840337,NaN,NaN
13345.873471,NaN,NaN
13352.496674,NaN,NaN
13358.0747,NaN,NaN
13363.552047,NaN,NaN
13369.775564,NaN,NaN
13375.595749,NaN,NaN
13381.35645,6169.40222,2930.70426
13384.594018,6169.40726,2929.64836
13389.995566,NaN,NaN
13395.630607,6164.81518,2927.7016
13403.347658,NaN,NaN
13408.953018,NaN,NaN
13414.551489,NaN,NaN
13420.376414,NaN,NaN
13426.47978,NaN,NaN
13432.548698,NaN,NaN
13438.689685,NaN,NaN
13444.910059,6147.08698,2919.6092
13448.127864,NaN,NaN
13453.856229,NaN,NaN
13459.451945,NaN,NaN
13465.084356,NaN,NaN
13470.923411,NaN,NaN
13476.792228,NaN,NaN
13483.338697,NaN,NaN
13488.936131,NaN,NaN
13494.517885,NaN,NaN
13500.281477,NaN,NaN
13506.162337,NaN,NaN
13512.053509,NaN,NaN
13517.986133,NaN,NaN
13524.304789,NaN,NaN
13530.083944,NaN,NaN
13535.928226,NaN,NaN
13542.155401,NaN,NaN
13548.198717,NaN,NaN
13554.276626,NaN,NaN
13560.598721,NaN,NaN
13567.519806,NaN,NaN
13576.135124,NaN,NaN
13581.74151,NaN,NaN
13587.410825,NaN,NaN
13593.20892,NaN,NaN
13599.668279,NaN,NaN
13606.065572,NaN,NaN
13611.672122,NaN,NaN
13617.373464,NaN,NaN
13623.348167,NaN,NaN
13629.324271,NaN,NaN
13635.562711,NaN,NaN
13642.330064,NaN,NaN
13648.118999,6106.61657,2898.61787
13651.497211,NaN,NaN
13657.384603,NaN,NaN
13663.163215,NaN,NaN
13668.854261,NaN,NaN
13674.853523,NaN,NaN
13681.212434,NaN,NaN
13688.020743,NaN,NaN
13694.038817,6091.35806,2891.1221
13699.055252,6090.0877,2890.22661
13704.15248,NaN,NaN
13709.798168,NaN,NaN
13715.508914,NaN,NaN
13721.23328,NaN,NaN
13727.120961,NaN,NaN
13733.072086,NaN,NaN
13739.385741,NaN,NaN
13745.639642,NaN,NaN
13751.731068,6092.07567,2890.35761
13756.788614,NaN,NaN
13762.326489,NaN,NaN
13768.415162,NaN,NaN
13774.074183,NaN,NaN
13779.806729,NaN,NaN
13786.300224,NaN,NaN
13793.182652,NaN,NaN
13799.107532,NaN,NaN
13805.222534,6086.69916,2888.12761
13812.460235,NaN,NaN
13818.294613,NaN,NaN
13824.020517,NaN,NaN
13830.426635,NaN,NaN
13836.19522,NaN,NaN
13842.101072,NaN,NaN
13848.407838,NaN,NaN
13854.704871,NaN,NaN
13861.403269,NaN,NaN
13867.116297,NaN,NaN
13872.926663,NaN,NaN
13879.11902,NaN,NaN
13886.112619,NaN,NaN
13891.62461,NaN,NaN
13898.047736,NaN,NaN
13904.778574,NaN,NaN
13910.772247,NaN,NaN
13916.803134,6053.24799,2872.21387
13920.361579,NaN,NaN
13926.968559,NaN,NaN
13932.813959,NaN,NaN
13938.928454,NaN,NaN
13945.733199,NaN,NaN
13951.72318,NaN,NaN
13957.692487,NaN,NaN
13964.571154,NaN,NaN
13970.166576,NaN,NaN
13976.479665,NaN,NaN
13983.354671,NaN,NaN
13989.741766,NaN,NaN
13995.495955,NaN,NaN
14001.378023,6034.88686,2862.48958
14006.398239,NaN,NaN
14013.894423,6034.43381,2861.34854
14019.584376,NaN,NaN
14025.409708,NaN,NaN
14031.27086,NaN,NaN
14038.12777,NaN,NaN
14043.711279,NaN,NaN
14049.526756,NaN,NaN
14056.129516,NaN,NaN
14061.896166,NaN,NaN
14070.497493,6027.401,2857.93871
14076.135867,NaN,NaN
14082.229782,NaN,NaN
14088.33662,NaN,NaN
14094.692902,NaN,NaN
14101.28505,NaN,NaN
14108.364469,6017.01918,2853.54822
14113.416942,NaN,NaN
14119.006926,NaN,NaN
14124.645393,NaN,NaN
14133.095243,NaN,NaN
14142.134089,NaN,NaN
14148.376229,NaN,NaN
14154.08708,NaN,NaN
14159.84074,NaN,NaN
14165.789874,NaN,NaN
14172.289078,NaN,NaN
14178.803881,NaN,NaN
14185.902723,NaN,NaN
14191.816549,NaN,NaN
14198.13995,NaN,NaN
14204.68722,NaN,NaN
14210.461165,5990.43716,2839.88516
14217.678845,NaN,NaN
14223.487571,NaN,NaN
14229.446285,NaN,NaN
14236.232441,NaN,NaN
14241.75379,5994.26466,2840.46033
14247.339917,NaN,NaN
14253.295286,NaN,NaN
14259.302063,NaN,NaN
14265.905623,NaN,NaN
14272.288831,NaN,NaN
14279.41028,NaN,NaN
14286.903114,NaN,NaN
14293.730262,NaN,NaN
14299.544533,NaN,NaN
14305.664338,NaN,NaN
14311.450327,5983.08974,2835.8979
14318.661368,NaN,NaN
14324.741045,NaN,NaN
14331.270949,NaN,NaN
14337.63959,5976.59154,2832.46826
14345.817298,NaN,NaN
14352.075369,NaN,NaN
14357.998575,NaN,NaN
14363.989108,NaN,NaN
14371.187357,NaN,NaN
14377.327769,NaN,NaN
14383.197188,NaN,NaN
14389.633327,NaN,NaN
14396.928818,NaN,NaN
14404.120924,NaN,NaN
14409.747933,5957.64621,2823.31481
14415.863901,NaN,NaN
14421.90526,NaN,NaN
14428.128276,5952.80415,2820.99195
14433.160363,NaN,NaN
14438.846003,NaN,NaN
14444.612427,NaN,NaN
14450.632206,NaN,NaN
14456.683441,NaN,NaN
14463.826399,NaN,NaN
14471.840067,5943.0689,2815.46988
14474.898047,NaN,NaN
14481.890752,NaN,NaN
14487.857611,NaN,NaN
14494.065877,NaN,NaN
14500.083138,NaN,NaN
14506.588137,5933.74468,2811.16487
14512.428937,NaN,NaN
14518.549126,NaN,NaN
14525.156526,NaN,NaN
14530.650423,5928.12365,2808.70057
14534.128542,NaN,NaN
14540.008221,NaN,NaN
14547.4859,5924.65675,2806.3825
14551.189885,NaN,NaN
14557.462593,NaN,NaN
14563.37815,NaN,NaN
14569.617286,NaN,NaN
14576.580759,NaN,NaN
14582.097972,5915.99259,2802.70335
14586.237405,NaN,NaN
14592.820446,NaN,NaN
14599.313384,NaN,NaN
14604.936983,5910.9094,2800.08209
14610.229191,NaN,NaN
14616.813864,NaN,NaN
14623.209572,NaN,NaN
14629.570387,NaN,NaN
14635.472014,NaN,NaN
14641.931068,NaN,NaN
14648.285073,NaN,NaN
14654.287677,NaN,NaN
14660.646181,5897.69072,2793.56098
14665.745793,NaN,NaN
14671.898415,NaN,NaN
14677.635908,NaN,NaN
14683.67904,NaN,NaN
14689.869917,NaN,NaN
14696.758117,5889.70424,2789.60428
14705.246854,NaN,NaN
14710.776863,5886.54616,2788.05165
14717.013158,NaN,NaN
14723.013273,NaN,NaN
14728.888371,NaN,NaN
14735.546733,NaN,NaN
14741.719946,NaN,NaN
14747.25559,NaN,NaN
14754.204105,NaN,NaN
14760.150571,NaN,NaN
14766.80777,5879.55979,2784.35452
14770.558138,NaN,NaN
14776.715434,NaN,NaN
14783.108494,NaN,NaN
14790.358048,5875.53399,2782.37704
14793.57339,5874.85028,2781.78374
14801.32626,NaN,NaN
14807.298226,NaN,NaN
14813.537554,5871.02957,2780.12267
14817.318934,NaN,NaN
14823.879295,NaN,NaN
14829.790018,5867.39425,2778.2752
14837.136419,NaN,NaN
14843.667666,NaN,NaN
14849.491264,NaN,NaN
14856.018354,NaN,NaN
14862.261525,NaN,NaN
14869.311388,NaN,NaN
14876.596486,5857.95629,2773.62834
14881.609858,NaN,NaN
14887.994904,NaN,NaN
14894.073616,NaN,NaN
14900.365541,NaN,NaN
14905.921416,NaN,NaN
14914.391964,5850.2742,2769.44925
14920.26695,NaN,NaN
14926.250695,5847.22046,2768.15434
14933.574229,NaN,NaN
14939.568947,NaN,NaN
14946.568909,5843.23487,2766.31347
14949.656471,NaN,NaN
14956.312883,NaN,NaN
14962.806093,NaN,NaN
14969.638632,NaN,NaN
14975.181564,NaN,NaN
14982.137653,NaN,NaN
14988.346371,NaN,NaN
14994.735953,NaN,NaN
15001.078449,NaN,NaN
15007.251723,NaN,NaN
15013.494854,NaN,NaN
15019.472444,5827.66449,2758.53109
15026.703931,NaN,NaN
15032.697318,NaN,NaN
15039.257262,NaN,NaN
15044.81653,NaN,NaN
15051.39552,NaN,NaN
15058.133057,NaN,NaN
15064.104348,NaN,NaN
15070.600963,NaN,NaN
15077.328614,NaN,NaN
15083.883998,NaN,NaN
15089.706822,NaN,NaN
15096.581838,NaN,NaN
15105.425409,NaN,NaN
15111.391376,NaN,NaN
15118.485603,5808.08607,2748.68472
15123.939168,5807.21379,2748.07195
15131.148519,NaN,NaN
15137.150091,NaN,NaN
15143.381903,NaN,NaN
15150.627226,NaN,NaN
15156.180245,NaN,NaN
15164.784018,5799.38407,2744.098
15172.547713,NaN,NaN
15178.659927,NaN,NaN
15184.568024,NaN,NaN
15190.855452,NaN,NaN
15197.374438,NaN,NaN
15202.919252,5791.97311,2740.55953
15210.496423,NaN,NaN
15216.622041,NaN,NaN
15222.55616,NaN,NaN
15229.08079,NaN,NaN
15234.762193,5785.97629,2737.56179
15242.699539,NaN,NaN
15249.83048,NaN,NaN
15255.960335,NaN,NaN
15262.581802,NaN,NaN
15269.788251,5779.85682,2734.45107
15272.824002,NaN,NaN
15279.166547,NaN,NaN
15286.234654,NaN,NaN
15293.56781,5775.4548,2732.21758
15297.294161,NaN,NaN
15303.426181,NaN,NaN
15309.623733,NaN,NaN
15317.124266,NaN,NaN
15323.435086,NaN,NaN
15329.387004,NaN,NaN
15335.37798,NaN,NaN
15342.377403,NaN,NaN
15348.75101,5765.26505,2727.15035
15351.83305,NaN,NaN
15358.424365,5763.22857,2726.07083
15366.11043,NaN,NaN
15372.861735,5760.99606,2724.93509
15376.158719,NaN,NaN
15383.76644,NaN,NaN
15390.889991,NaN,NaN
15397.678354,NaN,NaN
15403.31593,NaN,NaN
15410.663833,NaN,NaN
15416.953479,NaN,NaN
15423.577758,NaN,NaN
15429.871223,NaN,NaN
15436.330153,NaN,NaN
15445.37801,5748.42987,2718.24505
15448.536914,NaN,NaN
15454.479908,NaN,NaN
15461.233722,NaN,NaN
15467.449412,NaN,NaN
15473.532276,NaN,NaN
15479.955798,NaN,NaN
15485.600869,NaN,NaN
15492.683156,NaN,NaN
15498.70784,NaN,NaN
15504.744409,NaN,NaN
15511.672159,NaN,NaN
15517.922386,NaN,NaN
15524.315508,NaN,NaN
15530.42552,NaN,NaN
15537.224359,NaN,NaN
15543.543564,NaN,NaN
15551.456945,NaN,NaN
15559.552253,NaN,NaN
15565.931372,NaN,NaN
15572.895375,NaN,NaN
15579.18404,NaN,NaN
15585.667101,NaN,NaN
15591.789065,NaN,NaN
15599.26753,NaN,NaN
15605.481063,NaN,NaN
15611.322711,NaN,NaN
15618.974601,NaN,NaN
15626.097186,NaN,NaN
15632.612861,NaN,NaN
15640.615002,5713.74216,2701.34354
15646.528263,NaN,NaN
15652.977436,NaN,NaN
15659.217661,NaN,NaN
15666.025824,NaN,NaN
15671.699804,NaN,NaN
15678.468083,NaN,NaN
15684.589188,NaN,NaN
15690.898961,5705.13375,2697.09138
15699.057933,NaN,NaN
15705.219164,NaN,NaN
15712.196547,NaN,NaN
15717.840448,NaN,NaN
15724.713074,NaN,NaN
15731.858262,NaN,NaN
15737.520462,NaN,NaN
15744.588269,NaN,NaN
15751.581937,NaN,NaN
15757.370964,5693.96373,2691.48968
15765.988007,5692.74111,2690.68237
15773.715392,NaN,NaN
15780.15928,NaN,NaN
15786.14464,NaN,NaN
15792.014391,NaN,NaN
15799.430831,NaN,NaN
15805.897616,NaN,NaN
15813.290706,NaN,NaN
15818.902861,5683.91942,2686.37925
15824.972692,NaN,NaN
15831.097532,NaN,NaN
15837.983328,NaN,NaN
15843.679686,NaN,NaN
15850.086533,5679.00411,2683.99403
15856.436391,NaN,NaN
15863.070777,NaN,NaN
15868.718927,NaN,NaN
15877.102666,NaN,NaN
15885.99071,NaN,NaN
15892.803334,NaN,NaN
15899.366794,5670.83704,2679.71779
15906.994428,NaN,NaN
15915.747695,NaN,NaN
15922.348426,NaN,NaN
15927.999746,NaN,NaN
15936.639419,5664.87584,2676.68739
15944.207335,NaN,NaN
15950.468456,NaN,NaN
15957.256887,NaN,NaN
15965.007978,NaN,NaN
15970.715741,NaN,NaN
15977.320943,NaN,NaN
15983.359484,NaN,NaN
15990.15718,NaN,NaN
15996.798547,5655.32388,2671.87078
16003.027046,NaN,NaN
16009.450124,NaN,NaN
16016.602993,5652.3389,2670.47937
16020.221711,NaN,NaN
16026.377887,NaN,NaN
16033.187852,NaN,NaN
16041.901896,NaN,NaN
16048.026654,NaN,NaN
16055.421209,NaN,NaN
16061.043584,5644.95392,2666.79835
16068.86926,NaN,NaN
16075.658138,NaN,NaN
16081.773191,NaN,NaN
16089.277755,NaN,NaN
16094.967177,5639.68813,2664.14264
16101.404453,NaN,NaN
16107.485767,NaN,NaN
16114.304559,NaN,NaN
16120.285594,NaN,NaN
16127.233438,NaN,NaN
16133.722687,NaN,NaN
16140.046584,5632.64376,2660.58978
16148.28269,NaN,NaN
16154.593838,NaN,NaN
16161.166833,NaN,NaN
16168.913064,NaN,NaN
16174.576133,NaN,NaN
16181.180833,NaN,NaN
16188.272442,NaN,NaN
16196.099778,NaN,NaN
16202.171631,5623.19552,2655.83961
16209.096187,NaN,NaN
16215.558736,NaN,NaN
16221.238609,NaN,NaN
16228.04616,5619.18732,2653.85897
16235.839647,NaN,NaN
16242.970607,NaN,NaN
16249.318193,5615.95837,2652.2491
16257.296242,NaN,NaN
16263.79113,NaN,NaN
16270.458912,NaN,NaN
16276.140412,5612.27817,2650.3648
16279.820918,NaN,NaN
16286.12048,NaN,NaN
16292.493374,5609.79791,2649.09917
16297.290669,NaN,NaN
16303.17708,5608.27749,2648.26817
16306.667849,NaN,NaN
16312.744152,5606.53734,2647.57
16320.152977,NaN,NaN
16327.20819,5604.55793,2646.46518
16334.255595,NaN,NaN
16340.311911,NaN,NaN
16346.229242,NaN,NaN
16353.024384,NaN,NaN
16359.786277,NaN,NaN
16369.029177,NaN,NaN
16376.915172,NaN,NaN
16383.685225,NaN,NaN
16391.329323,NaN,NaN
16398.013442,5594.00576,2641.2058
16401.650456,NaN,NaN
16407.779455,NaN,NaN
16414.690257,NaN,NaN
16420.388588,5590.62031,2639.52024
16425.818185,NaN,NaN
16432.42177,NaN,NaN
16438.18273,NaN,NaN
16444.047456,NaN,NaN
16450.853369,NaN,NaN
16456.593881,NaN,NaN
16463.416638,NaN,NaN
16470.741387,NaN,NaN
16476.550795,5582.23673,2635.39153
16481.886385,NaN,NaN
16488.750161,NaN,NaN
16494.493382,NaN,NaN
16501.078995,NaN,NaN
16509.544699,NaN,NaN
16516.126664,NaN,NaN
16523.354745,NaN,NaN
16530.086507,NaN,NaN
16536.771391,NaN,NaN
16543.245041,NaN,NaN
16550.421872,NaN,NaN
16556.411891,NaN,NaN
16563.510656,NaN,NaN
16570.035255,NaN,NaN
16575.789327,NaN,NaN
16583.351828,NaN,NaN
16590.514436,NaN,NaN
16598.074035,5564.4963,2626.69416
16604.53443,NaN,NaN
16612.060432,NaN,NaN
16619.628366,NaN,NaN
16625.287023,NaN,NaN
16632.225518,NaN,NaN
16639.962414,NaN,NaN
16646.930122,NaN,NaN
16652.608238,NaN,NaN
16659.503973,NaN,NaN
16665.863875,NaN,NaN
16673.115963,NaN,NaN
16679.094426,5552.80859,2620.83036
16685.749595,NaN,NaN
16692.75911,5551.13789,2619.9971
16697.982943,5550.15408,2619.49523
16705.871499,NaN,NaN
16712.261586,NaN,NaN
16719.643079,NaN,NaN
16725.430241,NaN,NaN
16732.90105,NaN,NaN
16740.101438,NaN,NaN
16747.855908,NaN,NaN
16754.963779,NaN,NaN
16761.313384,NaN,NaN
16769.95554,5540.0932,2614.40163
16776.276613,NaN,NaN
16783.287143,NaN,NaN
16789.609524,5537.10747,2612.96961
16796.120326,NaN,NaN
16802.55973,5535.63732,2612.25608
16808.658825,NaN,NaN
16815.354036,5533.56897,2611.18914
16823.763028,NaN,NaN
16830.286708,NaN,NaN
16837.71068,5530.79438,2609.75003
16841.657175,NaN,NaN
16848.052583,NaN,NaN
16854.95833,NaN,NaN
16860.732779,NaN,NaN
16867.651468,NaN,NaN
16874.395849,NaN,NaN
16880.106055,5524.67743,2606.65756
16885.465965,NaN,NaN
16891.813464,5523.02019,2605.84263
16897.985076,NaN,NaN
16905.496998,NaN,NaN
16912.320828,NaN,NaN
16918.989146,5519.18871,2603.90128
16927.867003,NaN,NaN
16934.52951,NaN,NaN
16941.745749,NaN,NaN
16947.642489,5515.60811,2602.10677
16952.942291,NaN,NaN
16959.043132,NaN,NaN
16965.134098,NaN,NaN
16972.467666,NaN,NaN
16978.690835,NaN,NaN
16987.176774,NaN,NaN
16996.200904,NaN,NaN
17002.528824,NaN,NaN
17008.35166,NaN,NaN
17015.683278,NaN,NaN
17022.481037,NaN,NaN
17029.238456,NaN,NaN
17036.408545,NaN,NaN
17043.527812,NaN,NaN
17053.316738,NaN,NaN
17059.383643,NaN,NaN
17068.049979,NaN,NaN
17078.479441,NaN,NaN
17086.358587,NaN,NaN
17092.167841,NaN,NaN
17098.985581,NaN,NaN
17105.895623,NaN,NaN
17112.563114,5492.97032,2590.82012
17119.246843,NaN,NaN
17126.218526,NaN,NaN
17131.95771,NaN,NaN
17141.127793,NaN,NaN
17148.24479,NaN,NaN
17154.873655,NaN,NaN
17160.60793,NaN,NaN
17167.568251,NaN,NaN
17174.646976,NaN,NaN
17183.931938,NaN,NaN
17191.030359,NaN,NaN
17198.228752,NaN,NaN
17204.035579,5480.80131,2584.72026
17210.82667,NaN,NaN
17217.67796,NaN,NaN
17223.390485,NaN,NaN
17231.066818,NaN,NaN
17238.043767,NaN,NaN
17243.770411,5475.34875,2582.10943
17252.712517,NaN,NaN
17259.379821,NaN,NaN
17266.514784,NaN,NaN
17272.974164,NaN,NaN
17282.175569,5470.43085,2579.56512
17289.899343,NaN,NaN
17296.678715,NaN,NaN
17302.517114,NaN,NaN
17309.185497,NaN,NaN
17316.000763,NaN,NaN
17321.723131,NaN,NaN
17328.884524,NaN,NaN
17334.941659,NaN,NaN
17341.647309,NaN,NaN
17348.877863,NaN,NaN
17354.908557,NaN,NaN
17361.394675,NaN,NaN
17371.265037,NaN,NaN
17377.983538,NaN,NaN
17385.864323,NaN,NaN
17391.767671,NaN,NaN
17398.97352,NaN,NaN
17405.559398,5454.36711,2571.67562
17411.095523,NaN,NaN
17419.278763,NaN,NaN
17428.850923,NaN,NaN
17436.829617,5450.23838,2569.66805
17444.093941,5449.7891,2569.26406
17448.933196,NaN,NaN
17457.094295,NaN,NaN
17466.970977,5446.60917,2567.70608
17472.419847,NaN,NaN
17479.208804,NaN,NaN
17485.439081,NaN,NaN
